image_id,a,b,c,d,true_label,unicode
6,1267.0,321.0,59.0,50.0,參,U+53C3
6,1261.0,375.0,71.0,49.0,贊,U+8D0A
6,1260.0,424.0,84.0,65.0,張,U+5F35
6,1266.0,482.0,80.0,61.0,善,U+5584
6,1267.0,684.0,95.0,89.0,記,U+8A18
6,1284.0,769.0,64.0,53.0,事,U+4E8B
6,1276.0,821.0,81.0,59.0,官,U+5B98
6,1052.0,833.0,91.0,84.0,官,U+5B98
6,1280.0,880.0,75.0,83.0,尹,U+5C39
6,1269.0,963.0,88.0,64.0,致,U+81F4
6,1270.0,1025.0,104.0,87.0,績,U+7E3E
6,1162.0,871.0,112.0,79.0,睦,U+7766
6,1190.0,941.0,78.0,84.0,昌,U+660C
6,1182.0,1025.0,96.0,86.0,明,U+660E
6,1138.0,158.0,91.0,87.0,右,U+53F3
6,763.0,351.0,87.0,55.0,右,U+53F3
6,1161.0,228.0,99.0,78.0,承,U+627F
6,1163.0,297.0,91.0,75.0,旨,U+65E8
6,1027.0,726.0,99.0,102.0,醫,U+91AB
6,968.0,805.0,75.0,60.0,有,U+6709
6,966.0,869.0,104.0,88.0,鉉,U+9249
6,881.0,734.0,10.0,98.0,白,U+767D
6,899.0,799.0,76.0,66.0,光,U+5149
6,893.0,871.0,86.0,98.0,玹,U+73B9
6,762.0,737.0,88.0,95.0,崔,U+5D14
6,749.0,822.0,95.0,70.0,聖,U+8056
6,757.0,895.0,98.0,69.0,任,U+4EFB
6,668.0,807.0,100.0,77.0,後,U+5F8C
6,589.0,753.0,80.0,67.0,金,U+F90A
6,575.0,817.0,97.0,75.0,萬,U+842C
6,601.0,900.0,74.0,73.0,直,U+76F4
6,479.0,750.0,108.0,84.0,鄭,U+912D
6,462.0,838.0,123.0,72.0,斯,U+65AF
6,486.0,905.0,106.0,100.0,玄,U+7384
6,762.0,164.0,101.0,68.0,受,U+53D7
6,757.0,221.0,106.0,79.0,鍼,U+937C
6,755.0,390.0,119.0,91.0,穴,U+7A74
6,672.0,149.0,82.0,58.0,面,U+9762
6,660.0,196.0,102.0,106.0,部,U+90E8
6,540.0,208.0,68.0,103.0,部,U+90E8
6,348.0,206.0,80.0,99.0,部,U+90E8
6,615.0,314.0,96.0,81.0,竹,U+7AF9
6,527.0,143.0,71.0,63.0,手,U+624B
6,491.0,228.0,64.0,77.0,商,U+5546
6,481.0,301.0,76.0,75.0,陽,U+967D
6,422.0,224.0,74.0,65.0,神,U+795E
6,419.0,300.0,79.0,80.0,門,U+9580
6,355.0,139.0,87.0,69.0,足,U+8DB3
6,292.0,212.0,58.0,65.0,太,U+592A
6,285.0,538.0,80.0,57.0,兌,U+514C
6,287.0,638.0,57.0,59.0,至,U+81F3
6,279.0,684.0,101.0,74.0,陰,U+9670
6,675.0,892.0,97.0,79.0,聃,U+8043
50,1478.0,255.0,67.0,70.0,銀,U+9280
50,1389.0,258.0,75.0,66.0,銀,U+9280
50,1089.0,520.0,77.0,81.0,銀,U+9280
50,1479.0,334.0,66.0,51.0,萬,U+842C
50,1479.0,648.0,60.0,37.0,入,U+5165
50,1506.0,680.0,35.0,63.0,之,U+4E4B
50,1271.0,590.0,26.0,35.0,之,U+4E4B
50,1183.0,396.0,41.0,43.0,之,U+4E4B
50,782.0,674.0,46.0,45.0,之,U+4E4B
50,711.0,599.0,50.0,59.0,之,U+4E4B
50,548.0,606.0,58.0,103.0,之,U+4E4B
50,304.0,905.0,50.0,57.0,之,U+4E4B
50,1491.0,738.0,39.0,41.0,今,U+4ECA
50,781.0,710.0,55.0,55.0,今,U+4ECA
50,288.0,325.0,46.0,47.0,今,U+4ECA
50,1477.0,783.0,65.0,47.0,又,U+53C8
50,1522.0,924.0,42.0,40.0,又,U+53C8
50,1472.0,826.0,68.0,56.0,給,U+7D66
50,1473.0,950.0,63.0,53.0,給,U+7D66
50,1337.0,788.0,59.0,75.0,給,U+7D66
50,1249.0,534.0,63.0,54.0,給,U+7D66
50,1173.0,334.0,55.0,75.0,給,U+7D66
50,753.0,355.0,81.0,54.0,給,U+7D66
50,769.0,960.0,92.0,57.0,給,U+7D66
50,701.0,526.0,66.0,76.0,給,U+7D66
50,600.0,261.0,81.0,102.0,給,U+7D66
50,528.0,540.0,84.0,68.0,給,U+7D66
50,284.0,848.0,71.0,68.0,給,U+7D66
50,1473.0,893.0,64.0,53.0,馬,U+99AC
50,1017.0,382.0,44.0,47.0,馬,U+99AC
50,995.0,785.0,73.0,58.0,馬,U+99AC
50,1410.0,321.0,50.0,67.0,于,U+4E8E
50,1411.0,400.0,58.0,46.0,畿,U+757F
50,1401.0,454.0,73.0,50.0,驛,U+9A5B
50,1251.0,476.0,57.0,57.0,驛,U+9A5B
50,1248.0,877.0,73.0,82.0,驛,U+9A5B
50,1406.0,508.0,47.0,57.0,事,U+4E8B
50,1087.0,598.0,71.0,51.0,事,U+4E8B
50,442.0,497.0,56.0,49.0,事,U+4E8B
50,1396.0,569.0,67.0,52.0,體,U+9AD4
50,1420.0,615.0,43.0,47.0,未,U+672A
50,1093.0,697.0,57.0,48.0,未,U+672A
50,1412.0,669.0,67.0,62.0,安,U+5B89
50,1401.0,948.0,73.0,73.0,安,U+5B89
50,1184.0,704.0,60.0,58.0,安,U+5B89
50,1093.0,752.0,67.0,53.0,安,U+5B89
50,912.0,633.0,78.0,52.0,安,U+5B89
50,1417.0,739.0,52.0,60.0,敢,U+6562
50,934.0,330.0,66.0,64.0,敢,U+6562
50,448.0,734.0,72.0,59.0,敢,U+6562
50,1415.0,796.0,54.0,73.0,達,U+9054
50,436.0,794.0,97.0,44.0,達,U+9054
50,1415.0,865.0,53.0,78.0,慶,U+6176
50,1177.0,618.0,57.0,89.0,慶,U+6176
50,919.0,556.0,75.0,73.0,慶,U+6176
50,1320.0,262.0,66.0,58.0,雖,U+96D6
50,1324.0,339.0,76.0,48.0,殘,U+6B98
50,1381.0,388.0,26.0,45.0,自,U+81EA
50,1344.0,603.0,43.0,54.0,自,U+81EA
50,1096.0,275.0,50.0,60.0,自,U+81EA
50,1335.0,401.0,49.0,41.0,外,U+5916
50,1331.0,452.0,52.0,51.0,方,U+65B9
50,1345.0,498.0,38.0,51.0,有,U+6709
50,1335.0,745.0,50.0,46.0,有,U+6709
50,1324.0,551.0,79.0,56.0,納,U+7D0D
50,1320.0,658.0,82.0,56.0,兵,U+5175
50,1327.0,718.0,71.0,31.0,曹,U+66F9
50,1325.0,840.0,74.0,80.0,矣,U+77E3
50,1172.0,426.0,66.0,78.0,矣,U+77E3
50,613.0,362.0,62.0,99.0,矣,U+77E3
50,1233.0,271.0,75.0,61.0,領,U+9818
50,1172.0,512.0,57.0,60.0,領,U+9818
50,1257.0,338.0,52.0,44.0,曰,U+66F0
50,1256.0,756.0,60.0,40.0,曰,U+66F0
50,1180.0,574.0,57.0,41.0,曰,U+66F0
50,927.0,998.0,75.0,53.0,曰,U+66F0
50,513.0,313.0,67.0,67.0,曰,U+66F0
50,437.0,327.0,77.0,54.0,曰,U+66F0
50,1254.0,387.0,47.0,44.0,三,U+4E09
50,1246.0,428.0,68.0,39.0,大,U+5927
50,1245.0,630.0,64.0,51.0,耶,U+8036
50,1245.0,684.0,78.0,75.0,吳,U+5433
50,1265.0,792.0,57.0,76.0,屬,U+5C6C
50,1259.0,963.0,76.0,64.0,亦,U+4EA6
50,1010.0,675.0,57.0,50.0,亦,U+4EA6
50,1155.0,272.0,65.0,50.0,小,U+5C0F
50,1168.0,754.0,68.0,74.0,固,U+56FA
50,360.0,792.0,63.0,67.0,固,U+56FA
50,1168.0,813.0,70.0,76.0,難,U+96E3
50,929.0,684.0,58.0,70.0,難,U+96E3
50,1182.0,907.0,61.0,57.0,支,U+652F
50,931.0,752.0,59.0,61.0,支,U+652F
50,1197.0,967.0,45.0,43.0,而,U+800C
50,1009.0,527.0,67.0,50.0,而,U+800C
50,294.0,272.0,52.0,58.0,而,U+800C
50,1094.0,329.0,52.0,54.0,太,U+592A
50,1088.0,385.0,72.0,64.0,僕,U+50D5
50,1079.0,453.0,79.0,61.0,信,U+4FE1
50,1085.0,645.0,70.0,50.0,禮,U+79AE
50,1098.0,800.0,55.0,45.0,云,U+4E91
50,1106.0,849.0,60.0,51.0,者,U+8005
50,915.0,450.0,76.0,61.0,者,U+8005
50,211.0,828.0,75.0,59.0,者,U+8005
50,1107.0,900.0,56.0,62.0,是,U+662F
50,1102.0,953.0,76.0,68.0,也,U+4E5F
50,913.0,816.0,70.0,52.0,也,U+4E5F
50,203.0,341.0,64.0,46.0,也,U+4E5F
50,997.0,283.0,73.0,52.0,若,U+82E5
50,786.0,760.0,60.0,46.0,若,U+82E5
50,1013.0,342.0,66.0,37.0,以,U+4EE5
50,926.0,509.0,63.0,40.0,以,U+4EE5
50,785.0,533.0,53.0,45.0,以,U+4EE5
50,360.0,865.0,66.0,32.0,以,U+4EE5
50,288.0,632.0,56.0,42.0,以,U+4EE5
50,1007.0,432.0,67.0,45.0,則,U+5247
50,779.0,417.0,64.0,45.0,則,U+5247
50,804.0,1018.0,58.0,34.0,則,U+5247
50,706.0,932.0,66.0,37.0,則,U+5247
50,460.0,956.0,72.0,68.0,則,U+5247
50,292.0,378.0,57.0,37.0,則,U+5247
50,1020.0,476.0,48.0,50.0,可,U+53EF
50,697.0,340.0,54.0,50.0,可,U+53EF
50,226.0,745.0,43.0,38.0,可,U+53EF
50,993.0,586.0,81.0,90.0,崇,U+5D07
50,1022.0,722.0,44.0,60.0,用,U+7528
50,1001.0,838.0,74.0,59.0,臣,U+81E3
50,1021.0,901.0,62.0,39.0,於,U+65BC
50,1022.0,940.0,57.0,50.0,其,U+5176
50,382.0,703.0,41.0,46.0,其,U+5176
50,288.0,666.0,52.0,53.0,其,U+5176
50,1019.0,996.0,62.0,47.0,時,U+6642
50,379.0,748.0,48.0,55.0,時,U+6642
50,915.0,289.0,70.0,39.0,不,U+F967
50,787.0,804.0,58.0,33.0,不,U+F967
50,685.0,284.0,76.0,47.0,不,U+F967
50,703.0,968.0,69.0,48.0,不,U+F967
50,298.0,1008.0,64.0,42.0,不,U+F967
50,226.0,964.0,67.0,73.0,不,U+F967
50,929.0,865.0,67.0,74.0,但,U+4F46
50,924.0,931.0,87.0,77.0,旣,U+65E3
50,766.0,270.0,66.0,67.0,當,U+7576
50,704.0,714.0,68.0,43.0,當,U+7576
50,772.0,456.0,62.0,80.0,渠,U+6E20
50,776.0,575.0,56.0,65.0,此,U+6B64
50,787.0,633.0,59.0,43.0,知,U+77E5
50,783.0,835.0,61.0,51.0,爲,U+7232
50,377.0,894.0,53.0,49.0,爲,U+7232
50,220.0,786.0,59.0,43.0,爲,U+7232
50,783.0,887.0,80.0,57.0,全,U+5168
50,698.0,379.0,63.0,82.0,參,U+53C3
50,684.0,462.0,90.0,68.0,酌,U+914C
50,525.0,452.0,81.0,71.0,酌,U+914C
50,704.0,651.0,62.0,61.0,似,U+4F3C
50,677.0,759.0,89.0,50.0,二,U+4E8C
50,715.0,815.0,49.0,42.0,百,U+767E
50,709.0,866.0,61.0,67.0,兩,U+5169
50,707.0,1018.0,78.0,49.0,必,U+5FC5
50,532.0,236.0,60.0,66.0,上,U+4E0A
50,373.0,445.0,57.0,48.0,上,U+4E0A
50,294.0,716.0,56.0,39.0,上,U+4E0A
50,513.0,382.0,77.0,67.0,斟,U+659F
50,436.0,282.0,70.0,44.0,工,U+5DE5
50,452.0,451.0,60.0,45.0,工,U+5DE5
50,377.0,357.0,43.0,39.0,工,U+5DE5
50,443.0,385.0,56.0,64.0,筆,U+7B46
50,356.0,290.0,59.0,61.0,筆,U+7B46
50,432.0,565.0,80.0,48.0,微,U+5FAE
50,426.0,627.0,86.0,55.0,關,U+95DC
50,449.0,671.0,70.0,69.0,重,U+91CD
50,450.0,832.0,63.0,72.0,亂,U+F91B
50,430.0,914.0,102.0,48.0,前,U+524D
50,368.0,399.0,60.0,54.0,前,U+524D
50,365.0,493.0,54.0,50.0,或,U+6216
50,372.0,554.0,59.0,45.0,坐,U+5750
50,362.0,589.0,64.0,41.0,四,U+56DB
50,351.0,631.0,79.0,38.0,五,U+4E94
50,368.0,672.0,79.0,36.0,人,U+4EBA
50,369.0,941.0,70.0,54.0,稀,U+7A00
50,378.0,993.0,51.0,78.0,少,U+5C11
50,281.0,410.0,66.0,55.0,皆,U+7686
50,222.0,881.0,56.0,82.0,皆,U+7686
50,292.0,460.0,63.0,61.0,走,U+8D70
50,305.0,522.0,47.0,53.0,無,U+7121
50,233.0,687.0,49.0,50.0,無,U+7121
50,282.0,583.0,75.0,41.0,他,U+4ED6
50,290.0,753.0,54.0,66.0,司,U+53F8
50,286.0,815.0,62.0,44.0,所,U+6240
50,286.0,942.0,70.0,60.0,價,U+50F9
50,194.0,294.0,77.0,47.0,准,U+51C6
70,1458.0,243.0,73.0,106.0,事,U+4E8B
70,1431.0,349.0,113.0,90.0,理,U+7406
70,1438.0,462.0,82.0,112.0,言,U+8A00
70,230.0,777.0,93.0,90.0,言,U+8A00
70,1464.0,584.0,59.0,127.0,之,U+4E4B
70,1339.0,176.0,90.0,99.0,大,U+5927
70,1333.0,348.0,84.0,91.0,大,U+5927
70,1319.0,786.0,93.0,103.0,大,U+5927
70,660.0,172.0,111.0,80.0,大,U+5927
70,700.0,320.0,82.0,69.0,大,U+5927
70,565.0,675.0,44.0,65.0,大,U+5927
70,564.0,797.0,50.0,61.0,大,U+5927
70,1360.0,273.0,56.0,59.0,王,U+738B
70,699.0,248.0,76.0,76.0,王,U+738B
70,557.0,737.0,58.0,51.0,王,U+738B
70,1328.0,447.0,93.0,83.0,妃,U+5983
70,700.0,411.0,122.0,74.0,妃,U+5983
70,565.0,866.0,58.0,64.0,妃,U+5983
70,1331.0,535.0,110.0,89.0,殿,U+6BBF
70,1314.0,886.0,123.0,95.0,殿,U+6BBF
70,705.0,488.0,119.0,94.0,殿,U+6BBF
70,553.0,926.0,92.0,103.0,殿,U+6BBF
70,1336.0,622.0,90.0,119.0,與,U+8207
70,1340.0,981.0,88.0,101.0,有,U+6709
70,1226.0,220.0,94.0,157.0,矣,U+77E3
70,1097.0,211.0,119.0,134.0,矣,U+77E3
70,206.0,905.0,115.0,124.0,矣,U+77E3
70,1225.0,368.0,86.0,107.0,自,U+81EA
70,1234.0,471.0,79.0,97.0,明,U+660E
70,326.0,295.0,109.0,112.0,明,U+660E
70,1246.0,576.0,52.0,45.0,日,U+65E5
70,915.0,728.0,53.0,77.0,日,U+65E5
70,579.0,359.0,24.0,27.0,日,U+65E5
70,1239.0,621.0,68.0,79.0,行,U+884C
70,710.0,576.0,106.0,115.0,行,U+884C
70,622.0,429.0,55.0,86.0,行,U+884C
70,1184.0,690.0,133.0,110.0,素,U+7D20
70,896.0,217.0,58.0,57.0,素,U+7D20
70,617.0,539.0,77.0,80.0,素,U+7D20
70,1208.0,808.0,103.0,117.0,固,U+56FA
70,617.0,944.0,110.0,127.0,固,U+56FA
70,598.0,566.0,32.0,37.0,固,U+56FA
70,1205.0,909.0,97.0,72.0,爲,U+7232
70,599.0,336.0,81.0,84.0,爲,U+7232
70,565.0,301.0,39.0,26.0,爲,U+7232
70,1217.0,982.0,109.0,93.0,過,U+904E
70,1121.0,321.0,86.0,87.0,而,U+800C
70,571.0,1024.0,65.0,44.0,而,U+800C
70,1114.0,404.0,92.0,94.0,卽,U+537D
70,1099.0,490.0,100.0,109.0,今,U+4ECA
70,961.0,178.0,149.0,104.0,證,U+8B49
70,973.0,290.0,132.0,132.0,候,U+5019
70,990.0,399.0,93.0,119.0,方,U+65B9
70,973.0,514.0,118.0,103.0,在,U+5728
70,990.0,609.0,80.0,102.0,未,U+672A
70,989.0,714.0,81.0,151.0,寧,U+5BE7
70,962.0,862.0,108.0,214.0,中,U+4E2D
70,896.0,278.0,70.0,50.0,膳,U+81B3
70,902.0,332.0,68.0,87.0,進,U+9032
70,907.0,411.0,74.0,74.0,御,U+5FA1
70,907.0,472.0,65.0,62.0,若,U+82E5
70,910.0,542.0,84.0,71.0,至,U+81F3
70,908.0,618.0,71.0,91.0,累,U+7D2F
70,721.0,814.0,122.0,83.0,似,U+4F3C
70,736.0,897.0,116.0,74.0,不,U+F967
70,732.0,972.0,131.0,97.0,必,U+5FC5
70,570.0,235.0,116.0,94.0,豫,U+8C6B
70,595.0,633.0,107.0,66.0,如,U+5982
70,346.0,1002.0,146.0,89.0,如,U+5982
70,199.0,589.0,84.0,100.0,如,U+5982
70,630.0,700.0,73.0,87.0,此,U+6B64
70,638.0,799.0,62.0,71.0,臣,U+81E3
70,628.0,873.0,86.0,80.0,等,U+7B49
70,533.0,251.0,34.0,31.0,以,U+4EE5
70,584.0,384.0,26.0,19.0,以,U+4EE5
70,569.0,266.0,19.0,33.0,姑,U+59D1
70,573.0,325.0,26.0,35.0,退,U+9000
70,532.0,285.0,42.0,40.0,待,U+5F85
70,455.0,234.0,72.0,62.0,當,U+7576
70,193.0,455.0,88.0,127.0,當,U+7576
70,561.0,585.0,46.0,25.0,仰,U+4EF0
70,560.0,605.0,41.0,32.0,陳,U+9673
70,576.0,632.0,25.0,31.0,于,U+4E8E
70,300.0,193.0,122.0,94.0,聖,U+8056
70,348.0,412.0,86.0,75.0,亦,U+4EA6
70,345.0,497.0,98.0,95.0,便,U+4FBF
70,367.0,608.0,62.0,118.0,稟,U+7A1F
70,323.0,740.0,155.0,153.0,達,U+9054
70,378.0,890.0,74.0,31.0,回,U+56DE
70,379.0,920.0,92.0,41.0,聽,U+807D
70,383.0,953.0,70.0,53.0,何,U+4F55
70,262.0,248.0,67.0,76.0,承,U+627F
70,268.0,322.0,75.0,83.0,傳,U+50B3
70,283.0,577.0,78.0,129.0,傳,U+50B3
70,280.0,391.0,75.0,95.0,色,U+8272
70,277.0,493.0,70.0,82.0,口,U+53E3
70,184.0,206.0,89.0,126.0,答,U+7B54
70,197.0,360.0,86.0,72.0,曰,U+66F0
70,200.0,704.0,107.0,64.0,所,U+6240
66,985.0,212.0,145.0,118.0,大,U+5927
66,691.0,172.0,117.0,86.0,大,U+5927
66,723.0,315.0,87.0,81.0,大,U+5927
66,1007.0,325.0,135.0,132.0,殿,U+6BBF
66,722.0,491.0,162.0,134.0,殿,U+6BBF
66,1021.0,464.0,139.0,193.0,藥,U+85E5
66,1034.0,651.0,145.0,165.0,房,U+623F
66,1048.0,827.0,131.0,89.0,口,U+53E3
66,1058.0,928.0,126.0,132.0,傳,U+50B3
66,849.0,171.0,128.0,130.0,啓,U+5553
66,847.0,331.0,139.0,62.0,曰,U+66F0
66,887.0,416.0,110.0,107.0,卽,U+537D
66,899.0,532.0,86.0,75.0,伏,U+4F0F
66,897.0,613.0,119.0,241.0,聞,U+805E
66,729.0,252.0,68.0,64.0,王,U+738B
66,723.0,405.0,135.0,83.0,妃,U+5983
66,740.0,629.0,153.0,147.0,命,U+547D
66,703.0,781.0,168.0,98.0,使,U+4F7F
66,747.0,870.0,118.0,137.0,廚,U+5EDA
66,768.0,1010.0,99.0,93.0,司,U+53F8
66,574.0,212.0,93.0,143.0,自,U+81EA
66,564.0,350.0,124.0,103.0,明,U+660E
66,600.0,466.0,54.0,63.0,日,U+65E5
66,578.0,524.0,141.0,122.0,封,U+5C01
66,583.0,643.0,142.0,132.0,進,U+9032
66,585.0,761.0,122.0,125.0,素,U+7D20
66,605.0,887.0,132.0,100.0,膳,U+81B3
66,617.0,988.0,139.0,104.0,云,U+4E91
40,1518.0,380.0,42.0,34.0,加,U+52A0
40,1426.0,837.0,68.0,42.0,加,U+52A0
40,1533.0,417.0,26.0,36.0,數,U+6578
40,1537.0,445.0,23.0,40.0,與,U+8207
40,1537.0,483.0,27.0,39.0,否,U+5426
40,1482.0,402.0,48.0,54.0,兵,U+5175
40,1399.0,577.0,69.0,57.0,兵,U+5175
40,1210.0,527.0,57.0,46.0,兵,U+5175
40,896.0,286.0,89.0,58.0,兵,U+5175
40,1467.0,455.0,69.0,40.0,曹,U+66F9
40,1203.0,570.0,66.0,44.0,曹,U+66F9
40,1487.0,491.0,55.0,64.0,料,U+6599
40,1491.0,559.0,63.0,49.0,理,U+7406
40,1484.0,631.0,68.0,47.0,啓,U+5553
40,1499.0,677.0,53.0,66.0,稟,U+7A1F
40,1500.0,735.0,52.0,53.0,何,U+4F55
40,1499.0,784.0,63.0,60.0,如,U+5982
40,1376.0,210.0,78.0,46.0,上,U+4E0A
40,1391.0,270.0,59.0,41.0,曰,U+66F0
40,1412.0,629.0,63.0,38.0,曰,U+66F0
40,1350.0,635.0,54.0,44.0,曰,U+66F0
40,1285.0,559.0,41.0,39.0,曰,U+66F0
40,921.0,346.0,63.0,44.0,曰,U+66F0
40,943.0,793.0,51.0,41.0,曰,U+66F0
40,798.0,623.0,64.0,56.0,曰,U+66F0
40,647.0,428.0,60.0,51.0,曰,U+66F0
40,424.0,364.0,60.0,38.0,曰,U+66F0
40,1394.0,317.0,68.0,67.0,依,U+4F9D
40,1401.0,380.0,56.0,64.0,爲,U+7232
40,1341.0,391.0,49.0,37.0,爲,U+7232
40,1079.0,482.0,48.0,51.0,爲,U+7232
40,995.0,334.0,48.0,34.0,爲,U+7232
40,720.0,954.0,53.0,33.0,爲,U+7232
40,696.0,842.0,28.0,27.0,爲,U+7232
40,564.0,811.0,62.0,39.0,爲,U+7232
40,508.0,634.0,55.0,40.0,爲,U+7232
40,421.0,729.0,49.0,38.0,爲,U+7232
40,262.0,713.0,54.0,43.0,爲,U+7232
40,203.0,645.0,43.0,50.0,爲,U+7232
40,1426.0,448.0,40.0,133.0,之,U+4E4B
40,1204.0,310.0,38.0,42.0,之,U+4E4B
40,1242.0,768.0,24.0,50.0,之,U+4E4B
40,1083.0,332.0,32.0,36.0,之,U+4E4B
40,1083.0,419.0,33.0,66.0,之,U+4E4B
40,1114.0,946.0,37.0,85.0,之,U+4E4B
40,746.0,571.0,29.0,52.0,之,U+4E4B
40,737.0,987.0,48.0,71.0,之,U+4E4B
40,595.0,850.0,29.0,82.0,之,U+4E4B
40,520.0,671.0,33.0,51.0,之,U+4E4B
40,434.0,761.0,32.0,57.0,之,U+4E4B
40,362.0,672.0,26.0,53.0,之,U+4E4B
40,281.0,271.0,40.0,64.0,之,U+4E4B
40,277.0,751.0,44.0,67.0,之,U+4E4B
40,220.0,348.0,36.0,44.0,之,U+4E4B
40,212.0,683.0,32.0,48.0,之,U+4E4B
40,1418.0,669.0,56.0,52.0,前,U+524D
40,420.0,677.0,61.0,58.0,前,U+524D
40,1419.0,720.0,60.0,42.0,定,U+5B9A
40,1421.0,876.0,68.0,56.0,定,U+5B9A
40,1429.0,769.0,57.0,67.0,軍,U+8ECD
40,1429.0,929.0,60.0,48.0,軍,U+8ECD
40,939.0,839.0,60.0,52.0,軍,U+8ECD
40,1432.0,977.0,69.0,47.0,某,U+67D0
40,1329.0,268.0,47.0,62.0,名,U+540D
40,1006.0,715.0,60.0,64.0,名,U+540D
40,1332.0,331.0,50.0,58.0,當,U+7576
40,1274.0,320.0,45.0,43.0,當,U+7576
40,1071.0,533.0,69.0,55.0,當,U+7576
40,1345.0,440.0,45.0,46.0,書,U+66F8
40,1263.0,369.0,56.0,39.0,書,U+66F8
40,1225.0,616.0,38.0,25.0,書,U+66F8
40,1343.0,480.0,50.0,43.0,入,U+5165
40,1357.0,959.0,70.0,38.0,入,U+5165
40,1285.0,406.0,37.0,39.0,入,U+5165
40,1282.0,687.0,49.0,32.0,入,U+5165
40,1289.0,795.0,54.0,33.0,入,U+5165
40,1217.0,737.0,55.0,37.0,入,U+5165
40,1156.0,550.0,44.0,45.0,入,U+5165
40,1147.0,838.0,61.0,42.0,入,U+5165
40,1017.0,775.0,54.0,38.0,入,U+5165
40,724.0,547.0,57.0,32.0,入,U+5165
40,652.0,811.0,44.0,33.0,入,U+5165
40,348.0,995.0,49.0,43.0,入,U+5165
40,1341.0,520.0,47.0,56.0,矣,U+77E3
40,1273.0,437.0,55.0,78.0,矣,U+77E3
40,1087.0,578.0,46.0,61.0,矣,U+77E3
40,1031.0,949.0,53.0,71.0,矣,U+77E3
40,733.0,614.0,41.0,50.0,矣,U+77E3
40,648.0,290.0,60.0,88.0,矣,U+77E3
40,500.0,726.0,51.0,84.0,矣,U+77E3
40,1343.0,581.0,54.0,58.0,領,U+9818
40,1266.0,511.0,65.0,54.0,領,U+9818
40,929.0,730.0,61.0,54.0,領,U+9818
40,647.0,376.0,61.0,50.0,領,U+9818
40,418.0,273.0,67.0,87.0,領,U+9818
40,1351.0,676.0,54.0,54.0,衛,U+885B
40,1277.0,712.0,62.0,52.0,衛,U+885B
40,1355.0,741.0,47.0,36.0,將,U+5C07
40,798.0,293.0,53.0,53.0,將,U+5C07
40,639.0,900.0,66.0,40.0,將,U+5C07
40,560.0,295.0,78.0,58.0,將,U+5C07
40,1396.0,758.0,32.0,31.0,把,U+628A
40,1278.0,605.0,57.0,41.0,把,U+628A
40,1280.0,822.0,60.0,46.0,把,U+628A
40,1132.0,450.0,63.0,49.0,把,U+628A
40,797.0,992.0,72.0,59.0,把,U+628A
40,715.0,293.0,77.0,61.0,把,U+628A
40,1399.0,794.0,40.0,32.0,摠,U+6460
40,1280.0,640.0,53.0,47.0,摠,U+6460
40,1142.0,512.0,63.0,55.0,摠,U+6460
40,729.0,362.0,60.0,54.0,摠,U+6460
40,1352.0,777.0,49.0,48.0,哨,U+54E8
40,1296.0,991.0,59.0,51.0,哨,U+54E8
40,1129.0,341.0,63.0,51.0,哨,U+54E8
40,1143.0,722.0,65.0,59.0,哨,U+54E8
40,922.0,419.0,66.0,63.0,哨,U+54E8
40,930.0,966.0,82.0,69.0,哨,U+54E8
40,800.0,889.0,53.0,49.0,哨,U+54E8
40,1356.0,826.0,50.0,56.0,官,U+5B98
40,1138.0,398.0,58.0,50.0,官,U+5B98
40,1149.0,796.0,59.0,45.0,官,U+5B98
40,795.0,355.0,59.0,47.0,官,U+5B98
40,800.0,940.0,50.0,50.0,官,U+5B98
40,652.0,940.0,65.0,51.0,官,U+5B98
40,1349.0,889.0,73.0,72.0,換,U+63DB
40,1378.0,991.0,48.0,45.0,事,U+4E8B
40,661.0,996.0,38.0,69.0,事,U+4E8B
40,1257.0,262.0,60.0,52.0,亦,U+4EA6
40,1284.0,861.0,67.0,40.0,所,U+6240
40,1224.0,712.0,51.0,32.0,所,U+6240
40,692.0,781.0,35.0,30.0,所,U+6240
40,423.0,457.0,58.0,48.0,所,U+6240
40,1298.0,900.0,40.0,45.0,都,U+90FD
40,999.0,471.0,54.0,59.0,都,U+90FD
40,1296.0,949.0,53.0,45.0,監,U+76E3
40,997.0,519.0,64.0,56.0,監,U+76E3
40,342.0,444.0,60.0,47.0,監,U+76E3
40,271.0,446.0,47.0,45.0,監,U+76E3
40,1191.0,274.0,51.0,47.0,下,U+4E0B
40,1209.0,358.0,31.0,38.0,于,U+4E8E
40,1211.0,403.0,48.0,57.0,其,U+5176
40,1117.0,265.0,62.0,63.0,其,U+5176
40,1022.0,853.0,49.0,39.0,其,U+5176
40,730.0,662.0,51.0,38.0,其,U+5176
40,661.0,753.0,33.0,54.0,其,U+5176
40,421.0,980.0,68.0,70.0,其,U+5176
40,1206.0,450.0,58.0,61.0,處,U+8655
40,1227.0,817.0,50.0,65.0,處,U+8655
40,1160.0,667.0,45.0,58.0,處,U+8655
40,1162.0,951.0,58.0,82.0,處,U+8655
40,1024.0,895.0,52.0,50.0,處,U+8655
40,1222.0,642.0,50.0,64.0,使,U+4F7F
40,1062.0,270.0,54.0,64.0,使,U+4F7F
40,1226.0,886.0,57.0,65.0,劃,U+5283
40,1218.0,954.0,64.0,58.0,給,U+7D66
40,1251.0,1012.0,41.0,35.0,於,U+65BC
40,1154.0,593.0,50.0,43.0,於,U+65BC
